Dataset,Synthesizer,Repetition,Classifier,EvalType,Property,Score
D502,,,DT,base_utility,macro_f1,0.9878676470588236
D502,,,RF,base_utility,accuracy,1.0
D502,,,RF,base_utility,macro_f1,1.0
D503,,,LR,base_utility,accuracy,0.9393939393939394
D503,,,LR,base_utility,macro_f1,0.9393917131942404
D503,,,DT,base_utility,accuracy,0.8848484848484849
D503,,,DT,base_utility,macro_f1,0.8848484848484849
D503,,,RF,base_utility,accuracy,0.9393939393939394
D503,,,RF,base_utility,macro_f1,0.9393917131942404
D504,,,LR,base_utility,accuracy,0.8909090909090909
D504,,,LR,base_utility,macro_f1,0.8905835543766578
D504,,,DT,base_utility,accuracy,0.7757575757575758
D504,,,DT,base_utility,macro_f1,0.7756257120805616
D504,,,RF,base_utility,accuracy,0.896969696969697
D504,,,RF,base_utility,macro_f1,0.8965898617511521
D505,,,LR,base_utility,accuracy,1.0
D505,,,LR,base_utility,macro_f1,1.0
D505,,,DT,base_utility,accuracy,1.0
D505,,,DT,base_utility,macro_f1,1.0
D505,,,RF,base_utility,accuracy,1.0
D505,,,RF,base_utility,macro_f1,1.0
D506,,,LR,base_utility,accuracy,1.0
D506,,,LR,base_utility,macro_f1,1.0
D506,,,DT,base_utility,accuracy,0.9757575757575757
D506,,,DT,base_utility,macro_f1,0.9757138651751545
D506,,,RF,base_utility,accuracy,1.0
D506,,,RF,base_utility,macro_f1,1.0
D507,,,LR,base_utility,accuracy,0.9212121212121213
D507,,,LR,base_utility,macro_f1,0.9212005436978803
D507,,,DT,base_utility,accuracy,0.8666666666666667
D507,,,DT,base_utility,macro_f1,0.8666225749559082
D507,,,RF,base_utility,accuracy,0.9212121212121213
D507,,,RF,base_utility,macro_f1,0.9212005436978803
D508,,,LR,base_utility,accuracy,0.896969696969697
D508,,,LR,base_utility,macro_f1,0.8957287833166053
D508,,,DT,base_utility,accuracy,0.793939393939394
D508,,,DT,base_utility,macro_f1,0.7922222222222222
D508,,,RF,base_utility,accuracy,0.8909090909090909
D508,,,RF,base_utility,macro_f1,0.8897386397386398
D509,,,LR,base_utility,accuracy,1.0
D509,,,LR,base_utility,macro_f1,1.0
D509,,,DT,base_utility,accuracy,1.0
D509,,,DT,base_utility,macro_f1,1.0
D509,,,RF,base_utility,accuracy,0.9939393939393939
D509,,,RF,base_utility,macro_f1,0.9939251132137992
D51,,,LR,base_utility,accuracy,0.7878787878787878
D51,,,LR,base_utility,macro_f1,0.7873789624829719
D51,,,DT,base_utility,accuracy,0.8424242424242424
D51,,,DT,base_utility,macro_f1,0.8422794117647059
D51,,,RF,base_utility,accuracy,0.8787878787878788
D51,,,RF,base_utility,macro_f1,0.878747795414462
D510,,,LR,base_utility,accuracy,1.0
D510,,,LR,base_utility,macro_f1,1.0
D510,,,DT,base_utility,accuracy,1.0
D510,,,DT,base_utility,macro_f1,1.0
D510,,,RF,base_utility,accuracy,1.0
D510,,,RF,base_utility,macro_f1,1.0
D511,,,LR,base_utility,accuracy,0.9393939393939394
D511,,,LR,base_utility,macro_f1,0.9392846629378864
D511,,,DT,base_utility,accuracy,0.8727272727272727
D511,,,DT,base_utility,macro_f1,0.8724273774897832
D511,,,RF,base_utility,accuracy,0.9333333333333333
D511,,,RF,base_utility,macro_f1,0.933245062341388
D512,,,LR,base_utility,accuracy,0.9272727272727272
D512,,,LR,base_utility,macro_f1,0.9272058823529412
D512,,,DT,base_utility,accuracy,0.806060606060606
D512,,,DT,base_utility,macro_f1,0.8057109214012363
D512,,,RF,base_utility,accuracy,0.9272727272727272
D512,,,RF,base_utility,macro_f1,0.9272058823529412
D513,,,LR,base_utility,accuracy,0.9848484848484849
D513,,,LR,base_utility,macro_f1,0.9848416642933919
D513,,,DT,base_utility,accuracy,0.9575757575757575
D513,,,DT,base_utility,macro_f1,0.9575741992359683
D513,,,RF,base_utility,accuracy,0.9878787878787879
D513,,,RF,base_utility,macro_f1,0.9878770067227508
D514,,,LR,base_utility,accuracy,0.9878787878787879
D514,,,LR,base_utility,macro_f1,0.987878342638848
D514,,,DT,base_utility,accuracy,0.9575757575757575
D514,,,DT,base_utility,macro_f1,0.9575367647058823
D514,,,RF,base_utility,accuracy,0.990909090909091
D514,,,RF,base_utility,macro_f1,0.990909007428902
D515,,,LR,base_utility,accuracy,0.9333333333333333
D515,,,LR,base_utility,macro_f1,0.9333308845136644
D515,,,DT,base_utility,accuracy,0.8848484848484849
D515,,,DT,base_utility,macro_f1,0.8848442550690567
D515,,,RF,base_utility,accuracy,0.9454545454545454
D515,,,RF,base_utility,macro_f1,0.9454465302523787
D516,,,LR,base_utility,accuracy,0.8909090909090909
D516,,,LR,base_utility,macro_f1,0.890844941012165
D516,,,DT,base_utility,accuracy,0.793939393939394
D516,,,DT,base_utility,macro_f1,0.7922222222222222
D516,,,RF,base_utility,accuracy,0.9030303030303031
D516,,,RF,base_utility,macro_f1,0.9028554607006182
D517,,,LR,base_utility,accuracy,0.7696969696969697
D517,,,LR,base_utility,macro_f1,0.7692817191639683
D517,,,DT,base_utility,accuracy,0.9272727272727272
D517,,,DT,base_utility,macro_f1,0.926948051948052
D517,,,RF,base_utility,accuracy,0.9393939393939394
D517,,,RF,base_utility,macro_f1,0.9393382352941176
D518,,,LR,base_utility,accuracy,0.8151515151515152
D518,,,LR,base_utility,macro_f1,0.8151090700344432
D518,,,DT,base_utility,accuracy,0.9606060606060606
D518,,,DT,base_utility,macro_f1,0.9606028046395019
D518,,,RF,base_utility,accuracy,0.9636363636363636
D518,,,RF,base_utility,macro_f1,0.9636310201682525
D519,,,LR,base_utility,accuracy,0.7606060606060606
D519,,,LR,base_utility,macro_f1,0.7604982958355917
D519,,,DT,base_utility,accuracy,0.8515151515151516
D519,,,DT,base_utility,macro_f1,0.8514046260303807
D519,,,RF,base_utility,accuracy,0.8878787878787879
D519,,,RF,base_utility,macro_f1,0.8878530424799081
D52,,,LR,base_utility,accuracy,0.7515151515151515
D52,,,LR,base_utility,macro_f1,0.750929641765767
D52,,,DT,base_utility,accuracy,0.7454545454545455
D52,,,DT,base_utility,macro_f1,0.7443181818181819
D52,,,RF,base_utility,accuracy,0.8242424242424242
D52,,,RF,base_utility,macro_f1,0.8238282832001768
D520,,,LR,base_utility,accuracy,0.7787878787878788
D520,,,LR,base_utility,macro_f1,0.7783298826777088
D520,,,DT,base_utility,accuracy,0.7909090909090909
D520,,,DT,base_utility,macro_f1,0.7904761904761906
D520,,,RF,base_utility,accuracy,0.8787878787878788
D520,,,RF,base_utility,macro_f1,0.8787834263884807
D521,,,LR,base_utility,accuracy,0.9242424242424242
D521,,,LR,base_utility,macro_f1,0.9242417285741834
D521,,,DT,base_utility,accuracy,0.9151515151515152
D521,,,DT,base_utility,macro_f1,0.9151483984719365
D521,,,RF,base_utility,accuracy,0.9454545454545454
D521,,,RF,base_utility,macro_f1,0.9454465302523787
D522,,,LR,base_utility,accuracy,0.9424242424242424
D522,,,LR,base_utility,macro_f1,0.9424110218140069
D522,,,DT,base_utility,accuracy,0.9303030303030303
D522,,,DT,base_utility,macro_f1,0.930297269746811
D522,,,RF,base_utility,accuracy,0.9666666666666667
D522,,,RF,base_utility,macro_f1,0.9666516614454621
D523,,,LR,base_utility,accuracy,0.8848484848484849
D523,,,LR,base_utility,macro_f1,0.8848104056437389
D523,,,DT,base_utility,accuracy,0.8575757575757575
D523,,,DT,base_utility,macro_f1,0.8575639860043529
D523,,,RF,base_utility,accuracy,0.9030303030303031
D523,,,RF,base_utility,macro_f1,0.9030267411107846
D524,,,LR,base_utility,accuracy,0.8545454545454545
D524,,,LR,base_utility,macro_f1,0.8544973544973544
D524,,,DT,base_utility,accuracy,0.7848484848484848
D524,,,DT,base_utility,macro_f1,0.7847990815154995
D524,,,RF,base_utility,accuracy,0.8606060606060606
D524,,,RF,base_utility,macro_f1,0.8605855773116344
D525,,,LR,base_utility,accuracy,0.7757575757575758
D525,,,LR,base_utility,macro_f1,0.7757575757575758
D525,,,DT,base_utility,accuracy,0.7333333333333333
D525,,,DT,base_utility,macro_f1,0.7332451499118167
D525,,,RF,base_utility,accuracy,0.8151515151515152
D525,,,RF,base_utility,macro_f1,0.8148642061601568
D526,,,LR,base_utility,accuracy,0.7909090909090909
D526,,,LR,base_utility,macro_f1,0.7908610792192882
D526,,,DT,base_utility,accuracy,0.7515151515151515
D526,,,DT,base_utility,macro_f1,0.7504058441558441
D526,,,RF,base_utility,accuracy,0.7909090909090909
D526,,,RF,base_utility,macro_f1,0.7909071708647462
D527,,,LR,base_utility,accuracy,0.7363636363636363
D527,,,LR,base_utility,macro_f1,0.7345869040685581
D527,,,DT,base_utility,accuracy,0.6878787878787879
D527,,,DT,base_utility,macro_f1,0.6857753002190976
D527,,,RF,base_utility,accuracy,0.7757575757575758
D527,,,RF,base_utility,macro_f1,0.7736289814231154
D528,,,LR,base_utility,accuracy,0.7393939393939394
D528,,,LR,base_utility,macro_f1,0.7380081976293342
D528,,,DT,base_utility,accuracy,0.6454545454545455
D528,,,DT,base_utility,macro_f1,0.6449034773891531
D528,,,RF,base_utility,accuracy,0.7393939393939394
D528,,,RF,base_utility,macro_f1,0.7390488800617896
D529,,,LR,base_utility,accuracy,0.9848484848484849
D529,,,LR,base_utility,macro_f1,0.9847745245499258
D529,,,DT,base_utility,accuracy,0.9393939393939394
D529,,,DT,base_utility,macro_f1,0.9392846629378864
D529,,,RF,base_utility,accuracy,0.9848484848484849
D529,,,RF,base_utility,macro_f1,0.9847610251673978
D53,,,LR,base_utility,accuracy,0.8727272727272727
D53,,,LR,base_utility,macro_f1,0.8720505151213027
D53,,,DT,base_utility,accuracy,0.9090909090909091
D53,,,DT,base_utility,macro_f1,0.9087557603686636
D53,,,RF,base_utility,accuracy,0.9272727272727272
D53,,,RF,base_utility,macro_f1,0.9264924264924266
D530,,,LR,base_utility,accuracy,0.9696969696969697
D530,,,LR,base_utility,macro_f1,0.9696958565971201
D530,,,DT,base_utility,accuracy,0.9424242424242424
D530,,,DT,base_utility,macro_f1,0.9424194837038873
D530,,,RF,base_utility,accuracy,0.9666666666666667
D530,,,RF,base_utility,macro_f1,0.96666391161804
D531,,,LR,base_utility,accuracy,0.9151515151515152
D531,,,LR,base_utility,macro_f1,0.9138863000931967
D531,,,DT,base_utility,accuracy,0.8393939393939394
D531,,,DT,base_utility,macro_f1,0.8373492295245092
D531,,,RF,base_utility,accuracy,0.9212121212121213
D531,,,RF,base_utility,macro_f1,0.9201533650982727
D532,,,LR,base_utility,accuracy,0.8333333333333334
D532,,,LR,base_utility,macro_f1,0.8312114646009058
D532,,,DT,base_utility,accuracy,0.7363636363636363
D532,,,DT,base_utility,macro_f1,0.7345869040685581
D532,,,RF,base_utility,accuracy,0.8454545454545455
D532,,,RF,base_utility,macro_f1,0.8438934802571166
D533,,,LR,base_utility,accuracy,0.793939393939394
D533,,,LR,base_utility,macro_f1,0.7939091142867638
D533,,,DT,base_utility,accuracy,0.9151515151515152
D533,,,DT,base_utility,macro_f1,0.9151234567901234
D533,,,RF,base_utility,accuracy,0.9484848484848485
D533,,,RF,base_utility,macro_f1,0.9483477732458039
D534,,,LR,base_utility,accuracy,0.8272727272727273
D534,,,LR,base_utility,macro_f1,0.8265704090946809
D534,,,DT,base_utility,accuracy,0.9181818181818182
D534,,,DT,base_utility,macro_f1,0.9179641104492178
D534,,,RF,base_utility,accuracy,0.9242424242424242
D534,,,RF,base_utility,macro_f1,0.9238051258369891
D535,,,LR,base_utility,accuracy,0.7666666666666667
D535,,,LR,base_utility,macro_f1,0.7660457964662879
D535,,,DT,base_utility,accuracy,0.8242424242424242
D535,,,DT,base_utility,macro_f1,0.8240097098091139
D535,,,RF,base_utility,accuracy,0.8696969696969697
D535,,,RF,base_utility,macro_f1,0.8696670493685419
D536,,,LR,base_utility,accuracy,0.7212121212121212
D536,,,LR,base_utility,macro_f1,0.7212018806935057
D536,,,DT,base_utility,accuracy,0.7515151515151515
D536,,,DT,base_utility,macro_f1,0.7515151515151515
D536,,,RF,base_utility,accuracy,0.8424242424242424
D536,,,RF,base_utility,macro_f1,0.842418454305025
D537,,,LR,base_utility,accuracy,0.9303030303030303
D537,,,LR,base_utility,macro_f1,0.9302511509938522
D537,,,DT,base_utility,accuracy,0.9151515151515152
D537,,,DT,base_utility,macro_f1,0.9151483984719365
D537,,,RF,base_utility,accuracy,0.9515151515151515
D537,,,RF,base_utility,macro_f1,0.9514991181657848
D538,,,LR,base_utility,accuracy,0.9242424242424242
D538,,,LR,base_utility,macro_f1,0.9242250287026407
D538,,,DT,base_utility,accuracy,0.9
D538,,,DT,base_utility,macro_f1,0.8999917348541202
D538,,,RF,base_utility,accuracy,0.9393939393939394
D538,,,RF,base_utility,macro_f1,0.939373897707231
D539,,,LR,base_utility,accuracy,0.8727272727272727
D539,,,LR,base_utility,macro_f1,0.8720505151213027
D539,,,DT,base_utility,accuracy,0.8121212121212121
D539,,,DT,base_utility,macro_f1,0.8101054351054351
D539,,,RF,base_utility,accuracy,0.8818181818181818
D539,,,RF,base_utility,macro_f1,0.8810217156169399
D54,,,LR,base_utility,accuracy,0.896969696969697
D54,,,LR,base_utility,macro_f1,0.8969091109559337
D54,,,DT,base_utility,accuracy,0.9151515151515152
D54,,,DT,base_utility,macro_f1,0.9151234567901234
D54,,,RF,base_utility,accuracy,0.9212121212121213
D54,,,RF,base_utility,macro_f1,0.9212121212121213
D540,,,LR,base_utility,accuracy,0.8393939393939394
D540,,,LR,base_utility,macro_f1,0.839321641509954
D540,,,DT,base_utility,accuracy,0.7606060606060606
D540,,,DT,base_utility,macro_f1,0.7602339719123341
D540,,,RF,base_utility,accuracy,0.8606060606060606
D540,,,RF,base_utility,macro_f1,0.8602776039173816
D541,,,LR,base_utility,accuracy,0.7484848484848485
D541,,,LR,base_utility,macro_f1,0.7482050763474568
D541,,,DT,base_utility,accuracy,0.7090909090909091
D541,,,DT,base_utility,macro_f1,0.7077922077922079
D541,,,RF,base_utility,accuracy,0.7818181818181819
D541,,,RF,base_utility,macro_f1,0.7818101674992654
D542,,,LR,base_utility,accuracy,0.7666666666666667
D542,,,LR,base_utility,macro_f1,0.7660457964662879
D542,,,DT,base_utility,accuracy,0.7454545454545455
D542,,,DT,base_utility,macro_f1,0.7453048623617184
D542,,,RF,base_utility,accuracy,0.7787878787878788
D542,,,RF,base_utility,macro_f1,0.7780521287279227
D543,,,LR,base_utility,accuracy,0.7090909090909091
D543,,,LR,base_utility,macro_f1,0.7090802233323538
D543,,,DT,base_utility,accuracy,0.693939393939394
D543,,,DT,base_utility,macro_f1,0.6935989483264233
D543,,,RF,base_utility,accuracy,0.7242424242424242
D543,,,RF,base_utility,macro_f1,0.7241182901397323
D544,,,LR,base_utility,accuracy,0.7272727272727273
D544,,,LR,base_utility,macro_f1,0.7272326512618934
D544,,,DT,base_utility,accuracy,0.6484848484848484
D544,,,DT,base_utility,macro_f1,0.6474358974358974
D544,,,RF,base_utility,accuracy,0.7363636363636363
D544,,,RF,base_utility,macro_f1,0.7359538678021907
D545,,,LR,base_utility,accuracy,1.0
D545,,,LR,base_utility,macro_f1,1.0
D545,,,DT,base_utility,accuracy,1.0
D545,,,DT,base_utility,macro_f1,1.0
D545,,,RF,base_utility,accuracy,0.996969696969697
D545,,,RF,base_utility,macro_f1,0.9969696691429674
D546,,,LR,base_utility,accuracy,0.996969696969697
D546,,,LR,base_utility,macro_f1,0.9969696691429674
D546,,,DT,base_utility,accuracy,0.9939393939393939
D546,,,DT,base_utility,macro_f1,0.9939393939393939
D546,,,RF,base_utility,accuracy,0.996969696969697
D546,,,RF,base_utility,macro_f1,0.9969696691429674
D547,,,LR,base_utility,accuracy,0.9575757575757575
D547,,,LR,base_utility,macro_f1,0.9575617283950617
D547,,,DT,base_utility,accuracy,0.8757575757575757
D547,,,DT,base_utility,macro_f1,0.8756650952499103
D547,,,RF,base_utility,accuracy,0.9575757575757575
D547,,,RF,base_utility,macro_f1,0.9575617283950617
D548,,,LR,base_utility,accuracy,0.9181818181818182
D548,,,LR,base_utility,macro_f1,0.9179641104492178
D548,,,DT,base_utility,accuracy,0.8272727272727273
D548,,,DT,base_utility,macro_f1,0.8271441568108511
D548,,,RF,base_utility,accuracy,0.9212121212121213
D548,,,RF,base_utility,macro_f1,0.9209770114942528
D549,,,LR,base_utility,accuracy,0.9545454545454546
D549,,,LR,base_utility,macro_f1,0.9544748047934811
D549,,,DT,base_utility,accuracy,0.9878787878787879
D549,,,DT,base_utility,macro_f1,0.987842617152962
D549,,,RF,base_utility,accuracy,0.9939393939393939
D549,,,RF,base_utility,macro_f1,0.9939251132137992
D55,,,LR,base_utility,accuracy,0.793939393939394
D55,,,LR,base_utility,macro_f1,0.7922222222222222
D55,,,DT,base_utility,accuracy,0.8
D55,,,DT,base_utility,macro_f1,0.8
D55,,,RF,base_utility,accuracy,0.8303030303030303
D55,,,RF,base_utility,macro_f1,0.8299970562260819
D550,,,LR,base_utility,accuracy,0.9606060606060606
D550,,,LR,base_utility,macro_f1,0.9606056988585754
D550,,,DT,base_utility,accuracy,0.9878787878787879
D550,,,DT,base_utility,macro_f1,0.9878770067227508
D550,,,RF,base_utility,accuracy,0.996969696969697
D550,,,RF,base_utility,macro_f1,0.9969696691429674
D551,,,LR,base_utility,accuracy,0.9090909090909091
D551,,,LR,base_utility,macro_f1,0.9090909090909091
D551,,,DT,base_utility,accuracy,0.8939393939393939
D551,,,DT,base_utility,macro_f1,0.8939384200038567
D551,,,RF,base_utility,accuracy,0.9606060606060606
D551,,,RF,base_utility,macro_f1,0.960562240873698
D552,,,LR,base_utility,accuracy,0.8878787878787879
D552,,,LR,base_utility,macro_f1,0.8878777582897914
D552,,,DT,base_utility,accuracy,0.796969696969697
D552,,,DT,base_utility,macro_f1,0.7969529162189712
D552,,,RF,base_utility,accuracy,0.9030303030303031
D552,,,RF,base_utility,macro_f1,0.9029982363315696
D553,,,LR,base_utility,accuracy,0.996969696969697
D553,,,LR,base_utility,macro_f1,0.9969683328586784
D553,,,DT,base_utility,accuracy,0.9878787878787879
D553,,,DT,base_utility,macro_f1,0.9878716601124629
D553,,,RF,base_utility,accuracy,0.996969696969697
D553,,,RF,base_utility,macro_f1,0.9969683328586784
D554,,,LR,base_utility,accuracy,0.990909090909091
D554,,,LR,base_utility,macro_f1,0.9909083395321927
D554,,,DT,base_utility,accuracy,0.9787878787878788
D554,,,DT,base_utility,macro_f1,0.9787876840007713
D554,,,RF,base_utility,accuracy,0.9939393939393939
D554,,,RF,base_utility,macro_f1,0.9939385033613755
D555,,,LR,base_utility,accuracy,0.9484848484848485
D555,,,LR,base_utility,macro_f1,0.9484465029084994
D555,,,DT,base_utility,accuracy,0.9030303030303031
D555,,,DT,base_utility,macro_f1,0.9029019088602008
D555,,,RF,base_utility,accuracy,0.9424242424242424
D555,,,RF,base_utility,macro_f1,0.9423983243148892
D556,,,LR,base_utility,accuracy,0.906060606060606
D556,,,LR,base_utility,macro_f1,0.9060597434319875
D556,,,DT,base_utility,accuracy,0.7787878787878788
D556,,,DT,base_utility,macro_f1,0.7786882986835215
D556,,,RF,base_utility,accuracy,0.9
D556,,,RF,base_utility,macro_f1,0.8999990817179222
D557,,,LR,base_utility,accuracy,0.8818181818181818
D557,,,LR,base_utility,macro_f1,0.8815734989648033
D557,,,DT,base_utility,accuracy,0.9030303030303031
D557,,,DT,base_utility,macro_f1,0.9030160537820066
D557,,,RF,base_utility,accuracy,0.9121212121212121
D557,,,RF,base_utility,macro_f1,0.9119846226007302
D558,,,LR,base_utility,accuracy,0.8848484848484849
D558,,,LR,base_utility,macro_f1,0.8846408595819841
D558,,,DT,base_utility,accuracy,0.8787878787878788
D558,,,DT,base_utility,macro_f1,0.8785693258757727
D558,,,RF,base_utility,accuracy,0.9151515151515152
D558,,,RF,base_utility,macro_f1,0.9150735294117647
D559,,,LR,base_utility,accuracy,0.8272727272727273
D559,,,LR,base_utility,macro_f1,0.8261086612862967
D559,,,DT,base_utility,accuracy,0.7727272727272727
D559,,,DT,base_utility,macro_f1,0.768801786064586
D559,,,RF,base_utility,accuracy,0.8424242424242424
D559,,,RF,base_utility,macro_f1,0.8409284734324596
D56,,,LR,base_utility,accuracy,0.7636363636363637
D56,,,LR,base_utility,macro_f1,0.7633234028467395
D56,,,DT,base_utility,accuracy,0.7454545454545455
D56,,,DT,base_utility,macro_f1,0.7443181818181819
D56,,,RF,base_utility,accuracy,0.8181818181818182
D56,,,RF,base_utility,macro_f1,0.8173701298701299
D560,,,LR,base_utility,accuracy,0.8090909090909091
D560,,,LR,base_utility,macro_f1,0.8090049700967377
D560,,,DT,base_utility,accuracy,0.7333333333333333
D560,,,DT,base_utility,macro_f1,0.7331765224741813
D560,,,RF,base_utility,accuracy,0.8272727272727273
D560,,,RF,base_utility,macro_f1,0.8271441568108511
D561,,,LR,base_utility,accuracy,1.0
D561,,,LR,base_utility,macro_f1,1.0
D561,,,DT,base_utility,accuracy,1.0
D561,,,DT,base_utility,macro_f1,1.0
D561,,,RF,base_utility,accuracy,0.996969696969697
D561,,,RF,base_utility,macro_f1,0.9969596182017524
D562,,,LR,base_utility,accuracy,0.990909090909091
D562,,,LR,base_utility,macro_f1,0.9909070034443168
D562,,,DT,base_utility,accuracy,0.9818181818181818
D562,,,DT,base_utility,macro_f1,0.9818175139582721
D562,,,RF,base_utility,accuracy,0.9939393939393939
D562,,,RF,base_utility,macro_f1,0.9939373897707231
D563,,,LR,base_utility,accuracy,0.9545454545454546
D563,,,LR,base_utility,macro_f1,0.9541916915758983
D563,,,DT,base_utility,accuracy,0.8212121212121212
D563,,,DT,base_utility,macro_f1,0.816103896103896
D563,,,RF,base_utility,accuracy,0.9545454545454546
D563,,,RF,base_utility,macro_f1,0.9541916915758983
D564,,,LR,base_utility,accuracy,0.8757575757575757
D564,,,LR,base_utility,macro_f1,0.8751511013093909
D564,,,DT,base_utility,accuracy,0.7757575757575758
D564,,,DT,base_utility,macro_f1,0.7743568894145476
D564,,,RF,base_utility,accuracy,0.8818181818181818
D564,,,RF,base_utility,macro_f1,0.8813376483279396
D565,,,LR,base_utility,accuracy,0.9484848484848485
D565,,,LR,base_utility,macro_f1,0.9484843754304447
D565,,,DT,base_utility,accuracy,0.9818181818181818
D565,,,DT,base_utility,macro_f1,0.9818175139582721
D565,,,RF,base_utility,accuracy,0.996969696969697
D565,,,RF,base_utility,macro_f1,0.9969683328586784
D566,,,LR,base_utility,accuracy,0.9363636363636364
D566,,,LR,base_utility,macro_f1,0.9361943081271695
D566,,,DT,base_utility,accuracy,0.9757575757575757
D566,,,DT,base_utility,macro_f1,0.975668202764977
D566,,,RF,base_utility,accuracy,0.9848484848484849
D566,,,RF,base_utility,macro_f1,0.9847868779907615
D567,,,LR,base_utility,accuracy,0.9212121212121213
D567,,,LR,base_utility,macro_f1,0.9210700618192522
D567,,,DT,base_utility,accuracy,0.9363636363636364
D567,,,DT,base_utility,macro_f1,0.9362647267108737
D567,,,RF,base_utility,accuracy,0.9484848484848485
D567,,,RF,base_utility,macro_f1,0.9484275457579129
D568,,,LR,base_utility,accuracy,0.8272727272727273
D568,,,LR,base_utility,macro_f1,0.8272330654420207
D568,,,DT,base_utility,accuracy,0.7636363636363637
D568,,,DT,base_utility,macro_f1,0.7635582010582012
D568,,,RF,base_utility,accuracy,0.896969696969697
D568,,,RF,base_utility,macro_f1,0.896969696969697
D569,,,LR,base_utility,accuracy,1.0
D569,,,LR,base_utility,macro_f1,1.0
D569,,,DT,base_utility,accuracy,0.9878787878787879
D569,,,DT,base_utility,macro_f1,0.9878747795414462
D569,,,RF,base_utility,accuracy,1.0
D569,,,RF,base_utility,macro_f1,1.0
D57,,,LR,base_utility,accuracy,0.7878787878787878
D57,,,LR,base_utility,macro_f1,0.7878476176481393
D57,,,DT,base_utility,accuracy,0.8484848484848485
D57,,,DT,base_utility,macro_f1,0.8484848484848485
D57,,,RF,base_utility,accuracy,0.8666666666666667
D57,,,RF,base_utility,macro_f1,0.8666225749559082
D570,,,LR,base_utility,accuracy,0.9878787878787879
D570,,,LR,base_utility,macro_f1,0.9878770067227508
D570,,,DT,base_utility,accuracy,0.9666666666666667
D570,,,DT,base_utility,macro_f1,0.9666663605726407
D570,,,RF,base_utility,accuracy,0.9878787878787879
D570,,,RF,base_utility,macro_f1,0.9878770067227508
D571,,,LR,base_utility,accuracy,0.9303030303030303
D571,,,LR,base_utility,macro_f1,0.9298333194664004
D571,,,DT,base_utility,accuracy,0.8848484848484849
D571,,,DT,base_utility,macro_f1,0.884129213483146
D571,,,RF,base_utility,accuracy,0.9303030303030303
D571,,,RF,base_utility,macro_f1,0.9298333194664004
D572,,,LR,base_utility,accuracy,0.896969696969697
D572,,,LR,base_utility,macro_f1,0.8965898617511521
D572,,,DT,base_utility,accuracy,0.7575757575757576
D572,,,DT,base_utility,macro_f1,0.7558178252987532
D572,,,RF,base_utility,accuracy,0.9030303030303031
D572,,,RF,base_utility,macro_f1,0.9026728110599078
D573,,,LR,base_utility,accuracy,0.8818181818181818
D573,,,LR,base_utility,macro_f1,0.8813376483279396
D573,,,DT,base_utility,accuracy,0.8424242424242424
D573,,,DT,base_utility,macro_f1,0.8417207792207793
D573,,,RF,base_utility,accuracy,0.9121212121212121
D573,,,RF,base_utility,macro_f1,0.9119392684610076
D574,,,LR,base_utility,accuracy,0.8818181818181818
D574,,,LR,base_utility,macro_f1,0.8817302125547928
D574,,,DT,base_utility,accuracy,0.8212121212121212
D574,,,DT,base_utility,macro_f1,0.8204851602909855
D574,,,RF,base_utility,accuracy,0.8848484848484849
D574,,,RF,base_utility,macro_f1,0.8847807710683965
D575,,,LR,base_utility,accuracy,0.8303030303030303
D575,,,LR,base_utility,macro_f1,0.8297966401414677
D575,,,DT,base_utility,accuracy,0.7363636363636363
D575,,,DT,base_utility,macro_f1,0.7358178053830228
D575,,,RF,base_utility,accuracy,0.8333333333333334
D575,,,RF,base_utility,macro_f1,0.8329882677708764
D576,,,LR,base_utility,accuracy,0.8181818181818182
D576,,,LR,base_utility,macro_f1,0.8180147058823529
D576,,,DT,base_utility,accuracy,0.696969696969697
D576,,,DT,base_utility,macro_f1,0.6962556606899599
D576,,,RF,base_utility,accuracy,0.8272727272727273
D576,,,RF,base_utility,macro_f1,0.8272330654420207
D577,,,LR,base_utility,accuracy,1.0
D577,,,LR,base_utility,macro_f1,1.0
D577,,,DT,base_utility,accuracy,1.0
D577,,,DT,base_utility,macro_f1,1.0
D577,,,RF,base_utility,accuracy,1.0
D577,,,RF,base_utility,macro_f1,1.0
D578,,,LR,base_utility,accuracy,0.996969696969697
D578,,,LR,base_utility,macro_f1,0.9969696691429674
D578,,,DT,base_utility,accuracy,0.9939393939393939
D578,,,DT,base_utility,macro_f1,0.9939393939393939
D578,,,RF,base_utility,accuracy,0.996969696969697
D578,,,RF,base_utility,macro_f1,0.9969696691429674
D579,,,LR,base_utility,accuracy,0.9575757575757575
D579,,,LR,base_utility,macro_f1,0.9575617283950617
D579,,,DT,base_utility,accuracy,0.9030303030303031
D579,,,DT,base_utility,macro_f1,0.9030267411107846
D579,,,RF,base_utility,accuracy,0.9575757575757575
D579,,,RF,base_utility,macro_f1,0.9575617283950617
D58,,,LR,base_utility,accuracy,0.7696969696969697
D58,,,LR,base_utility,macro_f1,0.7696885101381135
D58,,,DT,base_utility,accuracy,0.8363636363636363
D58,,,DT,base_utility,macro_f1,0.8354935194416749
D58,,,RF,base_utility,accuracy,0.8363636363636363
D58,,,RF,base_utility,macro_f1,0.8362674115182476
D580,,,LR,base_utility,accuracy,0.9212121212121213
D580,,,LR,base_utility,macro_f1,0.9209770114942528
D580,,,DT,base_utility,accuracy,0.8212121212121212
D580,,,DT,base_utility,macro_f1,0.8210790395059686
