Dataset,Synthesizer,Repetition,Output_IR,Train_IR,Test_IR,Diff
D567,TVAE,R3,0.7962466487935657,0.9940476190476191,0.9075144508670521,-0.086533168180567
D567,CART,R1,0.9142857142857143,0.9940476190476191,0.9075144508670521,-0.086533168180567
D567,CART,R2,0.930835734870317,0.9940476190476191,0.9075144508670521,-0.086533168180567
D567,CART,R3,0.9197707736389685,0.9940476190476191,0.9075144508670521,-0.086533168180567
D568,TVAE,R1,0.8715083798882681,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D568,TVAE,R2,0.9364161849710982,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D568,TVAE,R3,0.976401179941003,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D568,CART,R1,0.9881305637982196,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D568,CART,R2,0.9590643274853801,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D568,CART,R3,0.9822485207100592,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D569,TVAE,R1,0.9590643274853801,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D569,TVAE,R2,0.9197707736389685,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D569,TVAE,R3,0.9420289855072463,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D569,CART,R1,0.9252873563218391,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D569,CART,R2,0.9142857142857143,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D569,CART,R3,0.9197707736389685,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D57,TVAE,R1,0.9705882352941176,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D57,TVAE,R2,0.9252873563218391,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D57,TVAE,R3,0.7631578947368421,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D57,CART,R1,0.8206521739130435,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D57,CART,R2,0.8611111111111112,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D57,CART,R3,0.8306010928961749,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D570,TVAE,R1,0.976401179941003,0.9705882352941176,0.9760479041916168,0.005459668897499159
D570,TVAE,R2,0.9822485207100592,0.9705882352941176,0.9760479041916168,0.005459668897499159
D570,TVAE,R3,0.8256130790190735,0.9705882352941176,0.9760479041916168,0.005459668897499159
D570,CART,R1,1.0,0.9705882352941176,0.9760479041916168,0.005459668897499159
D570,CART,R2,0.9822485207100592,0.9705882352941176,0.9760479041916168,0.005459668897499159
D570,CART,R3,1.0,0.9705882352941176,0.9760479041916168,0.005459668897499159
D571,TVAE,R1,0.8559556786703602,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D571,TVAE,R2,0.8926553672316384,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D571,TVAE,R3,1.0,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D571,CART,R1,0.9822485207100592,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D571,CART,R2,0.9705882352941176,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D571,CART,R3,0.930835734870317,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D572,TVAE,R1,0.9476744186046512,0.9648093841642229,0.864406779661017,-0.10040260450320593
D572,TVAE,R2,0.976401179941003,0.9648093841642229,0.864406779661017,-0.10040260450320593
D572,TVAE,R3,0.9197707736389685,0.9648093841642229,0.864406779661017,-0.10040260450320593
D572,CART,R1,0.9420289855072463,0.9648093841642229,0.864406779661017,-0.10040260450320593
D572,CART,R2,0.9034090909090909,0.9648093841642229,0.864406779661017,-0.10040260450320593
D572,CART,R3,0.8926553672316384,0.9648093841642229,0.864406779661017,-0.10040260450320593
D573,TVAE,R1,0.9476744186046512,0.976401179941003,0.9526627218934911,-0.023738458047511846
D573,TVAE,R2,0.9822485207100592,0.976401179941003,0.9526627218934911,-0.023738458047511846
D573,TVAE,R3,0.9881305637982196,0.976401179941003,0.9526627218934911,-0.023738458047511846
D573,CART,R1,0.8715083798882681,0.976401179941003,0.9526627218934911,-0.023738458047511846
D573,CART,R2,0.9142857142857143,0.976401179941003,0.9526627218934911,-0.023738458047511846
D573,CART,R3,0.8206521739130435,0.976401179941003,0.9526627218934911,-0.023738458047511846
D574,TVAE,R1,0.7585301837270341,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D574,TVAE,R2,0.7493472584856397,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D574,TVAE,R3,0.8611111111111112,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D574,CART,R1,0.9648093841642229,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D574,CART,R2,0.9940476190476191,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D574,CART,R3,0.9940476190476191,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D575,TVAE,R1,0.8059299191374663,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D575,TVAE,R2,0.9648093841642229,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D575,TVAE,R3,0.9420289855072463,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D575,CART,R1,0.9252873563218391,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D575,CART,R2,0.8662952646239555,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D575,CART,R3,0.8820224719101124,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D576,TVAE,R1,0.850828729281768,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D576,TVAE,R2,0.9034090909090909,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D576,TVAE,R3,0.8820224719101124,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D576,CART,R1,0.9940476190476191,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D576,CART,R2,0.9822485207100592,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D576,CART,R3,0.9420289855072463,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D577,TVAE,R1,0.8206521739130435,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D577,TVAE,R2,0.976401179941003,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D577,TVAE,R3,0.9252873563218391,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D577,CART,R1,0.9648093841642229,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D577,CART,R2,0.9648093841642229,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D577,CART,R3,0.9648093841642229,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D578,TVAE,R1,0.9590643274853801,0.976401179941003,1.0,0.02359882005899705
D578,TVAE,R2,0.9420289855072463,0.976401179941003,1.0,0.02359882005899705
D578,TVAE,R3,0.9533527696793003,0.976401179941003,1.0,0.02359882005899705
D578,CART,R1,0.8926553672316384,0.976401179941003,1.0,0.02359882005899705
D578,CART,R2,0.8926553672316384,0.976401179941003,1.0,0.02359882005899705
D578,CART,R3,0.8873239436619719,0.976401179941003,1.0,0.02359882005899705
D579,TVAE,R1,0.9088319088319088,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D579,TVAE,R2,0.976401179941003,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D579,TVAE,R3,0.9940476190476191,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D579,CART,R1,0.9822485207100592,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D579,CART,R2,0.976401179941003,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D579,CART,R3,0.976401179941003,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D58,TVAE,R1,0.8611111111111112,0.9476744186046512,0.875,-0.07267441860465118
D58,TVAE,R2,0.9590643274853801,0.9476744186046512,0.875,-0.07267441860465118
D58,TVAE,R3,0.8820224719101124,0.9476744186046512,0.875,-0.07267441860465118
D58,CART,R1,0.9705882352941176,0.9476744186046512,0.875,-0.07267441860465118
D58,CART,R2,0.9476744186046512,0.9476744186046512,0.875,-0.07267441860465118
D58,CART,R3,0.9142857142857143,0.9476744186046512,0.875,-0.07267441860465118
D580,TVAE,R1,0.9590643274853801,0.9252873563218391,0.9186046511627907,-0.006682705159048452
D580,TVAE,R2,0.7819148936170213,0.9252873563218391,0.9186046511627907,-0.006682705159048452
D580,TVAE,R3,0.9881305637982196,0.9252873563218391,0.9186046511627907,-0.006682705159048452
D580,CART,R1,0.9364161849710982,0.9252873563218391,0.9186046511627907,-0.006682705159048452
D580,CART,R2,0.8980169971671388,0.9252873563218391,0.9186046511627907,-0.006682705159048452
D580,CART,R3,0.930835734870317,0.9252873563218391,0.9186046511627907,-0.006682705159048452
D581,TVAE,R1,0.9648093841642229,0.9476744186046512,0.896551724137931,-0.05112269446672013
D581,TVAE,R2,0.9252873563218391,0.9476744186046512,0.896551724137931,-0.05112269446672013
D581,TVAE,R3,0.9142857142857143,0.9476744186046512,0.896551724137931,-0.05112269446672013
D581,CART,R1,0.8980169971671388,0.9476744186046512,0.896551724137931,-0.05112269446672013
D581,CART,R2,0.8980169971671388,0.9476744186046512,0.896551724137931,-0.05112269446672013
D581,CART,R3,0.8980169971671388,0.9476744186046512,0.896551724137931,-0.05112269446672013
D582,TVAE,R1,0.9705882352941176,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D582,TVAE,R2,0.8662952646239555,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D582,TVAE,R3,0.8611111111111112,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D582,CART,R1,0.9420289855072463,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D582,CART,R2,0.930835734870317,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D582,CART,R3,0.9420289855072463,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D583,TVAE,R1,0.9881305637982196,0.8980169971671388,0.9526627218934911,0.05464572472635232
D583,TVAE,R2,0.8715083798882681,0.8980169971671388,0.9526627218934911,0.05464572472635232
D583,TVAE,R3,0.7914438502673797,0.8980169971671388,0.9526627218934911,0.05464572472635232
D583,CART,R1,0.9476744186046512,0.8980169971671388,0.9526627218934911,0.05464572472635232
D583,CART,R2,0.9420289855072463,0.8980169971671388,0.9526627218934911,0.05464572472635232
D583,CART,R3,0.9648093841642229,0.8980169971671388,0.9526627218934911,0.05464572472635232
D584,TVAE,R1,0.8256130790190735,0.9705882352941176,0.9760479041916168,0.005459668897499159
D584,TVAE,R2,0.8256130790190735,0.9705882352941176,0.9760479041916168,0.005459668897499159
D584,TVAE,R3,0.9364161849710982,0.9705882352941176,0.9760479041916168,0.005459668897499159
D584,CART,R1,0.9197707736389685,0.9705882352941176,0.9760479041916168,0.005459668897499159
D584,CART,R2,0.9420289855072463,0.9705882352941176,0.9760479041916168,0.005459668897499159
D584,CART,R3,0.976401179941003,0.9705882352941176,0.9760479041916168,0.005459668897499159
D585,TVAE,R1,0.8611111111111112,0.976401179941003,0.9526627218934911,-0.023738458047511846
D585,TVAE,R2,0.9197707736389685,0.976401179941003,0.9526627218934911,-0.023738458047511846
D585,TVAE,R3,0.9648093841642229,0.976401179941003,0.9526627218934911,-0.023738458047511846
D585,CART,R1,0.9142857142857143,0.976401179941003,0.9526627218934911,-0.023738458047511846
D585,CART,R2,0.9142857142857143,0.976401179941003,0.9526627218934911,-0.023738458047511846
D585,CART,R3,0.9142857142857143,0.976401179941003,0.9526627218934911,-0.023738458047511846
D586,TVAE,R1,0.9590643274853801,0.9590643274853801,0.9760479041916168,0.016983576706236736
D586,TVAE,R2,0.9364161849710982,0.9590643274853801,0.9760479041916168,0.016983576706236736
D586,TVAE,R3,0.8820224719101124,0.9590643274853801,0.9760479041916168,0.016983576706236736
D586,CART,R1,0.9590643274853801,0.9590643274853801,0.9760479041916168,0.016983576706236736
D586,CART,R2,0.9533527696793003,0.9590643274853801,0.9760479041916168,0.016983576706236736
D586,CART,R3,0.9252873563218391,0.9590643274853801,0.9760479041916168,0.016983576706236736
D587,TVAE,R1,0.8256130790190735,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D587,TVAE,R2,0.7771883289124668,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D587,TVAE,R3,0.7585301837270341,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D587,CART,R1,0.8926553672316384,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D587,CART,R2,0.9197707736389685,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D587,CART,R3,0.8873239436619719,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D588,TVAE,R1,0.9705882352941176,0.9648093841642229,0.9879518072289156,0.02314242306469272
D588,TVAE,R2,0.9648093841642229,0.9648093841642229,0.9879518072289156,0.02314242306469272
D588,TVAE,R3,0.9940476190476191,0.9648093841642229,0.9879518072289156,0.02314242306469272
D588,CART,R1,0.976401179941003,0.9648093841642229,0.9879518072289156,0.02314242306469272
D588,CART,R2,0.9364161849710982,0.9648093841642229,0.9879518072289156,0.02314242306469272
D588,CART,R3,0.9197707736389685,0.9648093841642229,0.9879518072289156,0.02314242306469272
D589,TVAE,R1,0.9705882352941176,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D589,TVAE,R2,0.8611111111111112,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D589,TVAE,R3,0.9705882352941176,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D589,CART,R1,0.7962466487935657,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D589,CART,R2,0.7962466487935657,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D589,CART,R3,0.8010752688172043,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D59,TVAE,R1,0.8715083798882681,0.9590643274853801,0.896551724137931,-0.06251260334744901
D59,TVAE,R2,0.9364161849710982,0.9590643274853801,0.896551724137931,-0.06251260334744901
D59,TVAE,R3,0.9940476190476191,0.9590643274853801,0.896551724137931,-0.06251260334744901
D59,CART,R1,0.9940476190476191,0.9590643274853801,0.896551724137931,-0.06251260334744901
D59,CART,R2,0.9705882352941176,0.9590643274853801,0.896551724137931,-0.06251260334744901
D59,CART,R3,0.9822485207100592,0.9590643274853801,0.896551724137931,-0.06251260334744901
D590,TVAE,R1,0.9252873563218391,0.9252873563218391,0.864406779661017,-0.06088057666082214
D590,TVAE,R2,0.9533527696793003,0.9252873563218391,0.864406779661017,-0.06088057666082214
D590,TVAE,R3,0.9881305637982196,0.9252873563218391,0.864406779661017,-0.06088057666082214
D590,CART,R1,0.9252873563218391,0.9252873563218391,0.864406779661017,-0.06088057666082214
D590,CART,R2,0.9364161849710982,0.9252873563218391,0.864406779661017,-0.06088057666082214
D590,CART,R3,0.9252873563218391,0.9252873563218391,0.864406779661017,-0.06088057666082214
D591,TVAE,R1,0.9476744186046512,1.0,0.8032786885245902,-0.19672131147540983
D591,TVAE,R2,0.9364161849710982,1.0,0.8032786885245902,-0.19672131147540983
D591,TVAE,R3,0.8206521739130435,1.0,0.8032786885245902,-0.19672131147540983
D591,CART,R1,0.8206521739130435,1.0,0.8032786885245902,-0.19672131147540983
D591,CART,R2,0.8157181571815718,1.0,0.8032786885245902,-0.19672131147540983
D591,CART,R3,0.8059299191374663,1.0,0.8032786885245902,-0.19672131147540983
D592,TVAE,R1,0.9648093841642229,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D592,TVAE,R2,0.8559556786703602,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D592,TVAE,R3,0.9420289855072463,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D592,CART,R1,0.9940476190476191,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D592,CART,R2,0.9822485207100592,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D592,CART,R3,0.9648093841642229,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D593,TVAE,R1,0.7866666666666666,0.9420289855072463,0.8857142857142857,-0.056314699792960665
D593,TVAE,R2,0.930835734870317,0.9420289855072463,0.8857142857142857,-0.056314699792960665
D593,TVAE,R3,0.7724867724867724,0.9420289855072463,0.8857142857142857,-0.056314699792960665
D593,CART,R1,0.850828729281768,0.9420289855072463,0.8857142857142857,-0.056314699792960665
D593,CART,R2,0.850828729281768,0.9420289855072463,0.8857142857142857,-0.056314699792960665
D593,CART,R3,0.850828729281768,0.9420289855072463,0.8857142857142857,-0.056314699792960665
D594,TVAE,R1,0.8108108108108109,0.9590643274853801,0.9642857142857143,0.005221386800334238
D594,TVAE,R2,0.876750700280112,0.9590643274853801,0.9642857142857143,0.005221386800334238
D594,TVAE,R3,0.8980169971671388,0.9590643274853801,0.9642857142857143,0.005221386800334238
D594,CART,R1,0.976401179941003,0.9590643274853801,0.9642857142857143,0.005221386800334238
D594,CART,R2,0.9705882352941176,0.9590643274853801,0.9642857142857143,0.005221386800334238
D594,CART,R3,0.9705882352941176,0.9590643274853801,0.9642857142857143,0.005221386800334238
D595,TVAE,R1,0.8820224719101124,1.0,0.8131868131868132,-0.18681318681318682
D595,TVAE,R2,0.9142857142857143,1.0,0.8131868131868132,-0.18681318681318682
D595,TVAE,R3,0.8306010928961749,1.0,0.8131868131868132,-0.18681318681318682
D595,CART,R1,0.9940476190476191,1.0,0.8131868131868132,-0.18681318681318682
D595,CART,R2,0.9940476190476191,1.0,0.8131868131868132,-0.18681318681318682
D595,CART,R3,0.9822485207100592,1.0,0.8131868131868132,-0.18681318681318682
D596,TVAE,R1,0.8406593406593407,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D596,TVAE,R2,0.8662952646239555,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D596,TVAE,R3,0.7678100263852242,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D596,CART,R1,0.9088319088319088,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D596,CART,R2,0.930835734870317,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D596,CART,R3,0.9034090909090909,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D597,TVAE,R1,0.8662952646239555,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D597,TVAE,R2,0.8457300275482094,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D597,TVAE,R3,0.930835734870317,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D597,CART,R1,0.9590643274853801,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D597,CART,R2,0.9590643274853801,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D597,CART,R3,0.9590643274853801,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D598,TVAE,R1,0.7962466487935657,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D598,TVAE,R2,0.7631578947368421,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D598,TVAE,R3,0.8306010928961749,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D598,CART,R1,0.9364161849710982,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D598,CART,R2,0.930835734870317,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D598,CART,R3,0.9197707736389685,0.9364161849710982,0.9075144508670521,-0.028901734104046173
D599,TVAE,R1,0.9034090909090909,0.9940476190476191,0.9075144508670521,-0.086533168180567
D599,TVAE,R2,0.9420289855072463,0.9940476190476191,0.9075144508670521,-0.086533168180567
D599,TVAE,R3,0.9088319088319088,0.9940476190476191,0.9075144508670521,-0.086533168180567
D599,CART,R1,0.9533527696793003,0.9940476190476191,0.9075144508670521,-0.086533168180567
D599,CART,R2,0.9197707736389685,0.9940476190476191,0.9075144508670521,-0.086533168180567
D599,CART,R3,0.9088319088319088,0.9940476190476191,0.9075144508670521,-0.086533168180567
D6,TVAE,R1,0.7724867724867724,0.9142857142857143,0.8333333333333334,-0.08095238095238089
D6,TVAE,R2,0.8206521739130435,0.9142857142857143,0.8333333333333334,-0.08095238095238089
D6,TVAE,R3,0.9034090909090909,0.9142857142857143,0.8333333333333334,-0.08095238095238089
D6,CART,R1,0.8306010928961749,0.9142857142857143,0.8333333333333334,-0.08095238095238089
D6,CART,R2,0.9476744186046512,0.9142857142857143,0.8333333333333334,-0.08095238095238089
D6,CART,R3,0.9034090909090909,0.9142857142857143,0.8333333333333334,-0.08095238095238089
D60,TVAE,R1,0.8108108108108109,0.8715083798882681,0.8131868131868132,-0.05832156670145494
D60,TVAE,R2,0.9705882352941176,0.8715083798882681,0.8131868131868132,-0.05832156670145494
D60,TVAE,R3,0.9822485207100592,0.8715083798882681,0.8131868131868132,-0.05832156670145494
D60,CART,R1,0.8715083798882681,0.8715083798882681,0.8131868131868132,-0.05832156670145494
D60,CART,R2,0.8611111111111112,0.8715083798882681,0.8131868131868132,-0.05832156670145494
D60,CART,R3,0.8926553672316384,0.8715083798882681,0.8131868131868132,-0.05832156670145494
D600,TVAE,R1,0.9364161849710982,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D600,TVAE,R2,0.9476744186046512,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D600,TVAE,R3,0.9088319088319088,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D600,CART,R1,0.930835734870317,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D600,CART,R2,0.9940476190476191,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D600,CART,R3,0.976401179941003,0.9648093841642229,0.9642857142857143,-0.0005236698785086036
D601,TVAE,R1,0.8662952646239555,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D601,TVAE,R2,0.9364161849710982,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D601,TVAE,R3,0.8820224719101124,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D601,CART,R1,0.9197707736389685,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D601,CART,R2,0.9197707736389685,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D601,CART,R3,0.9197707736389685,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D602,TVAE,R1,0.7962466487935657,0.9705882352941176,0.9760479041916168,0.005459668897499159
D602,TVAE,R2,0.850828729281768,0.9705882352941176,0.9760479041916168,0.005459668897499159
D602,TVAE,R3,0.8820224719101124,0.9705882352941176,0.9760479041916168,0.005459668897499159
D602,CART,R1,0.9705882352941176,0.9705882352941176,0.9760479041916168,0.005459668897499159
D602,CART,R2,0.9940476190476191,0.9705882352941176,0.9760479041916168,0.005459668897499159
D602,CART,R3,0.9590643274853801,0.9705882352941176,0.9760479041916168,0.005459668897499159
D603,TVAE,R1,0.930835734870317,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D603,TVAE,R2,0.9590643274853801,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D603,TVAE,R3,0.8559556786703602,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D603,CART,R1,0.976401179941003,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D603,CART,R2,0.9881305637982196,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D603,CART,R3,0.9705882352941176,0.9940476190476191,0.7934782608695652,-0.20056935817805388
D604,TVAE,R1,0.9476744186046512,0.9648093841642229,0.864406779661017,-0.10040260450320593
D604,TVAE,R2,1.0,0.9648093841642229,0.864406779661017,-0.10040260450320593
D604,TVAE,R3,0.9881305637982196,0.9648093841642229,0.864406779661017,-0.10040260450320593
D604,CART,R1,0.9590643274853801,0.9648093841642229,0.864406779661017,-0.10040260450320593
D604,CART,R2,0.8559556786703602,0.9648093841642229,0.864406779661017,-0.10040260450320593
D604,CART,R3,0.8715083798882681,0.9648093841642229,0.864406779661017,-0.10040260450320593
D605,TVAE,R1,0.8356164383561644,0.976401179941003,0.9526627218934911,-0.023738458047511846
D605,TVAE,R2,0.9476744186046512,0.976401179941003,0.9526627218934911,-0.023738458047511846
D605,TVAE,R3,0.8256130790190735,0.976401179941003,0.9526627218934911,-0.023738458047511846
D605,CART,R1,0.876750700280112,0.976401179941003,0.9526627218934911,-0.023738458047511846
D605,CART,R2,0.8662952646239555,0.976401179941003,0.9526627218934911,-0.023738458047511846
D605,CART,R3,0.8662952646239555,0.976401179941003,0.9526627218934911,-0.023738458047511846
D606,TVAE,R1,0.8256130790190735,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D606,TVAE,R2,0.7724867724867724,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D606,TVAE,R3,0.8980169971671388,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D606,CART,R1,0.9940476190476191,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D606,CART,R2,0.9822485207100592,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D606,CART,R3,0.9940476190476191,0.9476744186046512,0.9186046511627907,-0.029069767441860517
D607,TVAE,R1,0.9590643274853801,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D607,TVAE,R2,0.9940476190476191,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D607,TVAE,R3,0.9142857142857143,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D607,CART,R1,0.9364161849710982,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D607,CART,R2,0.930835734870317,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D607,CART,R3,0.930835734870317,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D608,TVAE,R1,0.7819148936170213,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D608,TVAE,R2,0.8356164383561644,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D608,TVAE,R3,0.7402597402597403,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D608,CART,R1,0.9881305637982196,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D608,CART,R2,0.9476744186046512,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D608,CART,R3,0.9705882352941176,0.9648093841642229,0.9186046511627907,-0.04620473300143224
D609,TVAE,R1,0.9940476190476191,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D609,TVAE,R2,0.9364161849710982,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D609,TVAE,R3,0.9476744186046512,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D609,CART,R1,0.9648093841642229,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D609,CART,R2,0.9648093841642229,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D609,CART,R3,0.9648093841642229,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D61,TVAE,R1,0.850828729281768,0.9364161849710982,0.875,-0.06141618497109824
D61,TVAE,R2,0.9590643274853801,0.9364161849710982,0.875,-0.06141618497109824
D61,TVAE,R3,0.9940476190476191,0.9364161849710982,0.875,-0.06141618497109824
D61,CART,R1,0.8820224719101124,0.9364161849710982,0.875,-0.06141618497109824
D61,CART,R2,0.8715083798882681,0.9364161849710982,0.875,-0.06141618497109824
D61,CART,R3,0.850828729281768,0.9364161849710982,0.875,-0.06141618497109824
D610,TVAE,R1,0.9881305637982196,0.976401179941003,1.0,0.02359882005899705
D610,TVAE,R2,0.976401179941003,0.976401179941003,1.0,0.02359882005899705
D610,TVAE,R3,0.8611111111111112,0.976401179941003,1.0,0.02359882005899705
D610,CART,R1,0.8980169971671388,0.976401179941003,1.0,0.02359882005899705
D610,CART,R2,0.8926553672316384,0.976401179941003,1.0,0.02359882005899705
D610,CART,R3,0.8926553672316384,0.976401179941003,1.0,0.02359882005899705
D611,TVAE,R1,0.8559556786703602,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D611,TVAE,R2,0.8108108108108109,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D611,TVAE,R3,0.9881305637982196,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D611,CART,R1,0.9533527696793003,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D611,CART,R2,1.0,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D611,CART,R3,0.9533527696793003,0.9648093841642229,0.9298245614035088,-0.03498482276071413
